"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","The Bhagavad Gita: A Walkthrough for Westerners (unabridged) (Unabridged)","Jack Hawley","Nonfiction, Religion & Spirituality","New World Library","2012"
"Physical","Horizon","BOOK","2017","1","1","Santa in Montana [text (large print)] / Janet Dailey.","Dailey, Janet","Calder family Fictitious characters Fiction, Widows Fiction, Families Fiction, Man woman relationships Fiction, Montana Fiction, Christmas stories, Large type books","Center Point Pub.,","2010."
"Digital","Freegal","SONG","2017","1","1","Everything Goes Wrong","Femme Accident",,,
"Physical","Horizon","BOOK","2017","1","17","Duck, duck, dinosaur / Kallie George ; illustrated by Oriol Vidal.","George, K. (Kallie), 1983-","Ducks Juvenile fiction, Dinosaurs Juvenile fiction, Families Juvenile fiction, Ducks Fiction, Dinosaurs Fiction, Families Fiction","Harper, an imprint of HarperCollinsPublishers,","[2016]."
"Physical","Horizon","VIDEODISC","2017","1","3","Born rich [videorecording] / Wise and Good Film ; producers, Dirk Wittenborn, Jamie Johnson ; director, Jamie Johnson.",,"Children of the rich Interviews, Rich people, Lifestyles, Documentary films, Nonfiction films, Video recordings for the hearing impaired","Shout! Factory : distributor, Sony Music Entertainment,","c2003."
"Physical","Horizon","BOOK","2017","1","1","Panic in level 4 : cannibals, killer viruses, and other journeys to the edge of science / Richard Preston.","Preston, Richard, 1954-","Medicine Popular, Science, Science writers","Random House,","c2008."
"Physical","Horizon","SOUNDDISC","2017","1","2","Garden of delete [sound recording] / Oneohtrix Point Never.","Oneohtrix Point Never (Musician)","Electronic music, Popular music 2011 2020","Warp Records,","[2015]"
"Physical","Horizon","BOOK","2017","1","2","Blood and salt / Kim Liggett.","Liggett, Kim.","Immortality Juvenile fiction, Cults Juvenile fiction, Mothers and daughters Juvenile fiction, Twins Juvenile fiction, Alchemy Juvenile fiction, Kansas Juvenile fiction, Supernatural Fiction, Immortality Fiction, Cults Fiction, Mothers and daughters Fiction, Twins Fiction, Love Fiction, Alchemy Fiction, Kansas Fiction, Young adult fiction","G. P. Putnam's Sons, an imprint of Penguin Group (USA) ,","[2015]."
"Digital","Zinio","MAGAZINE","2017","1","12","ESPN The Magazine",,,,
"Physical","Horizon","BOOK","2017","1","4","Ancestral journeys : the peopling of Europe from the first venturers to the Vikings / Jean Manco.","Manco, Jean,","Prehistoric peoples Europe, Human beings Migrations, Europeans History, Europeans Origin, Ethnology Europe, Antiquities Prehistoric Europe, Europe History To 476, Europe History 476 1492, Europe Antiquities","Thames & Hudson,","2013."
"Physical","Horizon","BOOK","2017","1","1","Healthy house building : a design & construction guide / by John Bower.","Bower, John, 1949-","House construction Handbooks manuals etc, Housing and health, Dwellings Environmental engineering","Healthy House Institute,","1993."
"Physical","Horizon","VIDEODISC","2017","1","4","Princess of thieves [videorecording] / The Wonderful World of Disney Television presents a Granada Entertainment Production ; producer, Craig McNeil ; writer, Robin Lerner ; director, Pete Hewitt.",,"Thieves Juvenile drama, Robin Hood Legendary character Juvenile drama, Nottingham England Juvenile drama, Childrens films, Video recordings for the hearing impaired","Disney DVD : Distributed by Buena Vista Home Entertainment,","2003."
"Digital","OverDrive","EBOOK","2017","1","3","Death Ship: Shaw and Valentine Mystery Series, Book 15","Jim Kelly","Fiction, Mystery","Severn House Publishers Ltd","2016"
"Physical","Horizon","BOOK","2017","1","1","Host / Robin Cook.","Cook, Robin, 1940-","Women medical students Fiction, Surgery Complications Fiction, Terminally ill Fiction, Medical novels, Suspense fiction","G. P. Putnam's Sons,","[2015]"
"Physical","Horizon","SOUNDDISC","2017","1","2","Willie and the Wheel [sound recording] / Willie Nelson & Asleep at the Wheel.","Nelson, Willie, 1933-","Country music 2001 2010, Western swing Music","Bismeaux Records,","p2009."
"Physical","Horizon","BOOK","2017","1","2","She's no angel / E.N. Joy and Nikita Lynnette Nichols.","Joy, E. N.","African Americans Fiction, Man woman relationships Fiction, Clergy Fiction, Christian life Fiction, Urban fiction","Urban Books,","[2016]"
"Physical","Horizon","SOUNDDISC","2017","1","4","Timeless tales of Beatrix Potter [sound recording] : Peter Rabbit and friends / Beatrix Potter.","Potter, Beatrix, 1866-1943","Peter Rabbit Fictitious character Juvenile fiction, Audiobooks","Tantor Media,","2014."
"Physical","Horizon","BOOK","2017","1","1","The facades : a novel / Eric Lundgren.","Lundgren, Eric","Missing persons Fiction, Cities and towns Middle West Fiction, Middle West Fiction, Suspense fiction, Humorous fiction","Overlook Duckworth,","2013."
"Digital","OverDrive","EBOOK","2017","1","3","Owlknight: Darian's Tale Series, Book 3","Mercedes Lackey","Fiction, Science Fiction","Penguin Group (USA), Inc.","2009"
"Digital","Freegal","SONG","2017","1","1","Don't Tell Me That (Human Nature)","Kris Drever",,,
"Physical","Horizon","BOOK","2017","1","1","Across the wide Missouri / by Bernard DeVoto.","De Voto, Bernard, 1897-1955","Fur trade West U S History 19th century, West U S History To 1848","Houghton Mifflin,","1998."
"Digital","OverDrive","EBOOK","2017","1","1","Thea Stilton and the Ice Treasure: Thea Stilton Special Edition Series, Book 3","Thea Stilton","Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2014"
"Physical","Horizon","BOOK","2017","1","4","Rocks & minerals / Nancy Honovich.","Honovich, Nancy","Rocks Juvenile literature, Minerals Juvenile literature, Rocks, Minerals","National Geographic,","[2016]"
"Digital","OverDrive","EBOOK","2017","1","1","A Woman in the Crossfire: Diaries of the Syrian Revolution","Samar Yazbek","Biography & Autobiography, Nonfiction, Politics","Perseus Books Group","2012"
"Physical","Horizon","BOOK","2017","1","6","I survived the attacks of September 11, 2001 / by Lauren Tarshis ; illustrated by Scott Dawson.","Tarshis, Lauren","September 11 Terrorist Attacks 2001 Juvenile fiction, Terrorism Juvenile fiction, New York N Y Fiction, Adventure stories, Historical fiction Juvenile fiction","Scholastic,","c2012."
"Physical","Horizon","SOUNDDISC","2017","1","1","Empros [sound recording] / Russian Circles.","Russian Circles (Musical group)","Rock music 2011 2020","Sargent House,","[2011]"
"Physical","Horizon","BOOK","2017","1","2","Gata bailonga : el secreto my secreto / Bob Shea ; [traducción del inglés: Clara Garcia Pujol].","Shea, Bob","Best friends Juvenile fiction, Friendship in children Juvenile fiction, Play Juvenile fiction, Secrecy Juvenile fiction, Cats Juvenile fiction, Ponies Juvenile fiction, Best friends Fiction, Friendship in children Fiction, Play Fiction, Secrecy Fiction, Cats Fiction, Ponies Fiction, Spanish language materials","Tramuntana,","2016."
"Digital","OverDrive","EBOOK","2017","1","1","Once a Brat","Kim Dare","Fiction, Romance","Riptide Publishing","2013"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Broken English: Amish-Country Mystery Series, Book 2 (unabridged) (Unabridged)","P. L. Gaus","Christian Fiction, Fiction, Mystery, Thriller","Books on Tape","2011"
"Digital","Freegal","SONG","2017","1","1","Falling","HAIM",,,
"Digital","OverDrive","EBOOK","2017","1","1","Shady Lady: Princess Series, Book 5","Elizabeth Thornton","Fiction, Historical Fiction, Romance, Suspense","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2017","1","3","On My Knees: Stark Interational Series, Book 2","J. Kenner","Erotic Literature, Fiction, Romance","Random House, Inc.","2015"
"Physical","Horizon","SOUNDDISC","2017","1","9","Corduroy [sound recording] / Don Freeman.","Freeman, Don, 1908-1978","Toys Juvenile fiction, Fantasy","Penguin Group (USA),","[2007], p1988."
"Physical","Horizon","BOOK","2017","1","6","French girl knits--accessories : modern designs for a beautiful life / Kristeen Griffin-Grimes.","Griffin-Grimes, Kristeen, 1947-","Knitting Patterns, Dress accessories Patterns, Costume, Fashion France","Interweave,","c2012."
"Digital","OverDrive","EBOOK","2017","1","1","10-Fold Origami: Fabulous Papeefolds You Can Make in Just 10 Steps","Peter Engel","Crafts, Nonfiction","Lightning Source Inc","2012"
"Physical","Horizon","BOOK","2017","1","2","Never judge a lady by her cover / Sarah MacLean.","MacLean, Sarah","Aristocracy Social class Fiction, Secrecy Fiction, Love stories, Historical fiction","Avon, an imprint of HarperCollinsPublishers,","[2014]"
"Physical","Horizon","BOOK","2017","1","1","Rereadings / edited by Anne Fadiman.",,"Authors American Books and reading","Farrar, Straus, and Giroux,","2005."
"Digital","OverDrive","AUDIOBOOK","2017","1","2","Sirens and Sea Monsters & The Gray-Eyed Goddess: Tales from the Odyssey Series, Book 2 (unabridged) (Unabridged)","Mary Pope Osborne","Juvenile Fiction, Mythology","HarperCollins Publishers Inc.","2005"
"Physical","Horizon","SOUNDDISC","2017","1","2","The full cupboard of life [sound recording] / Alexander McCall Smith.","McCall Smith, Alexander, 1948-","Ramotswe Precious Fictitious character Fiction, Women private investigators Botswana Fiction, Botswana Fiction, Mystery fiction","Recorded Books,","p2004."
"Digital","OverDrive","AUDIOBOOK","2017","1","5","In Cold Blood (Unabridged)","Truman Capote","Nonfiction, Travel, True Crime","Books on Tape","2006"
"Digital","OverDrive","EBOOK","2017","1","3","Debbie Doesn't Do It Anymore: A Novel","Walter Mosley","African American Fiction, Fiction","Random House, Inc.","2014"
"Digital","OverDrive","EBOOK","2017","1","1","The Rhythm of Memory","Alyson Richman","Fiction, Literature","Penguin Group (USA), Inc.","2013"
"Digital","Freegal","SONG","2017","1","1","Fragment from Porgy and Bess","Rastrelli Cello Quartet",,,
"Digital","Freegal","SONG","2017","1","1","Sing Sing Sing (Live)","Benny Goodman",,,
"Physical","Horizon","BOOK","2017","1","5","The last hope / Erin Hunter.","Hunter, Erin","Cats Juvenile fiction, Prophecies Fiction, Adventure stories, Fantasy Fiction","Harper,","c2012."
"Physical","Horizon","BOOK","2017","1","10","Wanted! Ralfy Rabbit, book burglar / Emily MacKenzie.","MacKenzie, Emily","Rabbits Juvenile fiction, Books and reading Juvenile fiction, Theft Juvenile fiction, Rabbits Fiction, Books and reading Fiction, Stealing Fiction","Bloomsbury Childrens Books,","2016."
"Digital","Freegal","SONG","2017","1","1","Shameless: Remastered","Billy Joel",,,
"Digital","OverDrive","EBOOK","2017","1","2","Girlchild: A Novel","Tupelo Hassman","Fiction, Humor (Fiction), Literature","Macmillan Publishers","2014"
"Physical","Horizon","BOOK","2017","1","1","Real Madrid : the most successful club in the world / Illugi Jokulsson.","Illugi Jökulsson","Soccer Juvenile literature, Real Madrid Club de F£tbol History Juvenile literature, Soccer, Real Madrid Club de F£tbol Juvenile literature","Abbeville Press Publishers,","2014"
"Digital","Freegal","SONG","2017","1","1","Minor Castastrophe","Pepper Adams, Jimmy Knepper",,,
"Physical","Horizon","BOOK","2017","1","1","The Sayers swindle / Victoria Abbott.","Abbott, Victoria","Sayers Dorothy L Dorothy Leigh 1893 1957 Fiction, Book collecting Fiction, Murder Fiction, New York State Fiction, Mystery fiction","Berkley Publishing Group,","2013."
"Digital","OverDrive","EBOOK","2017","1","1","A Question of Magic","E. D. Baker","Fantasy, Juvenile Fiction","Bloomsbury USA","2013"
"Physical","Horizon","BOOK","2017","1","1","A week to be wicked [text (large print)] / Tessa Dare.","Dare, Tessa","Large type books, Elopement Fiction, Scandals Fiction, Scotland Fiction, Single women Fiction, Women scientists Fiction, Voyages and travels Fiction, Love stories, Historical fiction","Wheeler Pub.,","2012."
"Physical","Horizon","VIDEODISC","2017","1","6","New tricks. Season five [videorecording] / BBC ; Wall to Wall ; produced by Emma Turner ; written by Roy Mitchell ... [and others] ; directed by Martyn Friend, Julian Simpson, Rob Evans, and Dermot Boyd.",,"Policewomen Drama, Police England Drama, Police corruption Drama, Cold cases Criminal investigation England Drama, Criminal behavior England Drama, Television series, Television cop shows, Fiction television programs, Video recordings for the hearing impaired, Detective and mystery television programs","Acorn Media,","2011."
"Physical","Horizon","BOOK","2017","1","1","Masterpieces of European painting, 1800-1920, in the Metropolitan Museum of Art / introduction by Gary Tinterow ; texts by Kathryn Calley Galitz ... [and others].","Metropolitan Museum of Art (New York, N.Y.)","Painting European 19th century Catalogs, Painting European 20th century Catalogs, Painting New York State New York Catalogs, Metropolitan Museum of Art New York N Y Catalogs","Metropolitan Museum of Art ; Yale University Press,","c2007."
"Physical","Horizon","BOOK","2017","1","2","Dragon Ball Z. [2] / story & art by Akira Toriyama ; [English adaptation, Gerard Jones ; translation, Lillian Olsen].","Toriyama, Akira, 1955-","Martial arts Comic books strips etc, Martial artists Comic books strips etc, Heroes Comic books strips etc, Extraterrestrial beings Comic books strips etc, Graphic novels","Viz,","2008."
"Physical","Horizon","BOOK","2017","1","3","The urban farm handbook : city-slicker resources for growing, raising, sourcing, trading, and preparing what you eat / Annette Cottrell and Joshua McNichols ; photography by Harley Soltes.","Cottrell, Annette, 1967-","Organic gardening, Organic living","Skipstone,","c2011."
"Digital","Hoopla","MUSIC","2017","1","1","Intoxication",,"Alternative","Atlantic Records",
"Digital","OverDrive","AUDIOBOOK","2017","1","7","The Night Watch (Unabridged)","Sarah Waters","Fiction, Mystery","Recorded Books, LLC","2016"
"Physical","Horizon","SOUNDDISC","2017","1","1","The Spellman files [sound recording] / by Lisa Lutz.","Lutz, Lisa","Private investigators Fiction, Domestic fiction, Audiobooks","Recorded Books,","℗2007."
"Digital","Freegal","SONG","2017","1","1","Eugene Onegin, Op. 24: Act II: Finale","Bolshoi Theatre Soloists,Vladimir Fedoseyev,Moscow RTV Large Symphony Orchestra and Choir,Pyotr Ilyich Tchaikovsky",,,
"Physical","Horizon","VIDEODISC","2017","1","4","Conan the barbarian [videorecording] / Universal ; [presented by] Dino de Laurentiis ; an Edward R. Pressman production ; written by John Milius and Oliver Stone ; produced by Buzz Feitshans and Raffaella de Laurentiis ; directed by John Milius.",,"Conan Fictitious character Drama, Fantasy films, Action and adventure films, Feature films, Fiction films, Video recordings for the hearing impaired","Dino De Laurentiis Corporation,","[1981]"
"Digital","OverDrive","EBOOK","2017","1","1","What Doesn't Kill Her: Reeve LeClaire Series, Book 2","Carla Norton","Fiction, Suspense, Thriller","Macmillan Publishers","2015"
"Physical","Horizon","BOOK","2017","1","1","Close enough to touch / Victoria Dahl.","Dahl, Victoria","Man woman relationships Fiction, Cowboys Fiction, Wyoming Fiction, Love stories","Harlequin,","c2012."
"Digital","OverDrive","AUDIOBOOK","2017","1","2","Outlaw Mountain: Joanna Brady Series, Book 7 (unabridged) (Unabridged)","J. A. Jance","Fiction, Mystery","HarperCollins Publishers Inc.","2011"
"Physical","Horizon","BOOK","2017","1","1","Financial fitness forever : 5 steps to more money, less risk, and more peace of mind / Paul A. Merriman with Richard Buck.","Merriman, Paul A., 1943-","Finance Personal, Investments, Financial security, Retirement income Planning","McGraw-Hill,","c2012."
"Physical","Horizon","BOOK","2017","1","1","Wolfhound century / Peter Higgins.","Higgins, Peter, 1961-","Terrorists Fiction, Intelligence service Fiction, Totalitarianism Fiction, Police corruption Fiction, Fantasy fiction","Orbit,","2013."
"Digital","OverDrive","AUDIOBOOK","2017","1","2","Flesh and Blood: Alex Delaware Series, Book 15 (unabridged) (Unabridged)","Jonathan Kellerman","Fiction, Mystery, Suspense, Thriller","Books on Tape","2008"
"Physical","Horizon","BOOK","2017","1","6","Robert, the rose horse. Illustrated by P. D. Eastman.","Heilbroner, Joan","Horses Juvenile fiction","Beginner Books","[1962]"
"Digital","OverDrive","EBOOK","2017","1","1","A, B, C: Three Short Novels: The Jewels of Aptor, The Ballad of Beta-2, They Fly at Ciron","Samuel R. Delany","Fantasy, Fiction, Science Fiction","Random House, Inc.","2015"
"Physical","Horizon","VIDEODISC","2017","1","1","Avatar, the last airbender. Book 1, Water, Volume 4 [videorecording] / Nickelodeon.",,"Avatars Religion Juvenile fiction, Friendship Fiction, Adventure stories, Childrens films, Animated films, Video recordings for the hearing impaired","Paramount Pictures,","2006."
"Physical","Horizon","BOOK","2017","1","1","Our Lady of the Forest / David Guterson.","Guterson, David","Mary Blessed Virgin Saint Apparitions and miracles Fiction, Migrant agricultural laborers Fiction, Washington State Fiction, Runaway teenagers Fiction, Mushroom industry Fiction, Teenage girls Fiction, Loggers Fiction, Clergy Fiction, Psychological fiction","Vintage Books,","2004, ©2003."
"Digital","Freegal","SONG","2017","1","1","One Minute","The Album Leaf",,,
"Digital","OverDrive","EBOOK","2017","1","1","How Buildings Learn: What Happens After They're Built","Stewart Brand","Engineering, Nonfiction","Penguin Group (USA), Inc.","2013"
"Digital","Freegal","SONG","2017","1","1","La Tete Bandee","Brigitte Fontaine & Areski",,,
"Physical","Horizon","BOOK","2017","1","15","Can't we talk about something more pleasant? / Roz Chast.","Chast, Roz","Chast Roz Family Comic books strips etc, Adult children of aging parents Family relationships United States Comic books strips etc, Aging parents Family relationships United States Comic books strips etc, Aging parents Care United States Comic books strips etc, Cartoonists United States Biography, Nonfiction comics","Bloomsbury,","2014."
"Physical","Horizon","BOOK","2017","1","27","Bad kitty meets the baby / Nick Bruel.","Bruel, Nick","Cats Juvenile fiction, Babies Fiction, Adoption Juvenile fiction, Humorous stories","Roaring Brook Press,","2011."
"Physical","Horizon","BOOK","2017","1","16","First snow / Bomi Park.","Pak, Po-mi","Snow Juvenile fiction","Chronicle Books LLC,","2016."
"Physical","Horizon","BOOK","2017","1","1","Open frontiers: the mobility of art in Black Africa, by René A. Bravmann.","Bravmann, René A.","Art objects Africa West Catalogs","Published for the Henry Art Gallery by the University of Washington Press","[c1973]"
"Physical","Horizon","BOOK","2017","1","4","Z goes home / Jon Agee.","Agee, Jon","Alphabet Juvenile fiction","Hyperion Books For Children,","2003."
"Digital","OverDrive","EBOOK","2017","1","6","The Unsettlers: In Search of the Good Life in Today's America","Mark Sundeen","Biography & Autobiography, History, Nonfiction, Sociology","Penguin Group (USA), Inc.","2017"
"Physical","Horizon","BOOK","2017","1","1","Monster nation : a zombie novel / David Wellington.","Wellington, David","Zombies Fiction, California Fiction, Horror fiction, Dystopias","Running Press,","©2004."
"Physical","Horizon","BOOK","2017","1","1","The coldest war / Ian Tregillis.","Tregillis, Ian","Cold War Fiction, Warlocks Fiction, Occult fiction, Spy stories, Alternative histories Fiction","Tor,","2012."
"Digital","Hoopla","TELEVISION","2017","1","2","A Land Like No Other",,"Documentary","Dreamscape Media,LLC",
"Physical","Horizon","BOOK","2017","1","1","Camelot's court : inside the Kennedy White House / Robert Dallek.","Dallek, Robert","Kennedy John F John Fitzgerald 1917 1963, Kennedy John F John Fitzgerald 1917 1963 Friends and associates, United States Politics and government 1961 1963, Cabinet officers United States History 20th century, Political consultants United States History 20th century, Political leadership United States History 20th century","HarperCollins Publishers,","[2013]"
"Physical","Horizon","BOOK","2017","1","4","The Dumb Bunnies go to the zoo / by Dav Pilkey.","Pilkey, Dav, 1966-","Dumb Bunnies Fictitious characters Juvenile fiction, Rabbits Juvenile fiction, Zoos Juvenile fiction, Humorous fiction","Blue Sky Press,","2009."
"Digital","Freegal","SONG","2017","1","1","Don't Look Away","Glenn Hughes",,,
"Digital","OverDrive","EBOOK","2017","1","1","Stunning: Pretty Little Liars Series, Book 11","Sara Shepard","Mystery, Romance, Suspense, Young Adult Fiction","HarperCollins Publishers Inc.","2012"
"Physical","Horizon","SOUNDDISC","2017","1","2","The widow : a novel / Fiona Barton.","Barton, Fiona","Family secrets Fiction, Marriage Fiction, Widows Fiction, Audiobooks, Thrillers Fiction, Suspense fiction","Books on Tape,","[2016]"
"Digital","OverDrive","EBOOK","2017","1","2","American Colossus","H.W. Brands","Business, History, Nonfiction, Sociology","Random House, Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Tantric Coconuts (Unabridged)","Greg Kincaid","Fiction, Literature","Blackstone Audio, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2017","1","1","The School for Wives (Unabridged)","Molière","Drama, Fiction, Literature","L.A. Theatre Works","2009"
"Physical","Horizon","BOOK","2017","1","1","A life spent changing places / Lawrence Halprin.","Halprin, Lawrence","Halprin Lawrence, Architects California San Francisco Bay Area Biography","University of Pennsylvania Press,","c2011."
"Physical","Horizon","BOOK","2017","1","1","Nightshade / Andrea Cremer.","Cremer, Andrea R.","Wolves Juvenile fiction, Identity Psychology Juvenile fiction, Interpersonal relations Juvenile fiction, Paranormal fiction","Philomel Books,","2010."
"Digital","OverDrive","AUDIOBOOK","2017","1","2","The Lake of Souls: Cirque Du Freak: The Saga of Darren Shan Series, Book 10 (unabridged) (Unabridged)","Darren Shan","Fantasy, Horror, Young Adult Fiction","Blackstone Audio, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2017","1","4","Life Reimagined: The Science, Art, and Opportunity of Midlife (unabridged) (Unabridged)","Barbara Bradley Hagerty","Family & Relationships, Nonfiction, Psychology","Books on Tape","2016"
"Physical","Horizon","BOOK","2017","1","1","Simplexity : why simple things become complex (and how complex things can be simple) / Jeffrey Kluger.","Kluger, Jeffrey","Science Miscellanea, Complexity Philosophy, Simplicity","Hyperion,","c2008."
"Physical","Horizon","BOOK","2017","1","1","Junius and Albert's adventures in the Confederacy : a Civil War odyssey / Peter Carlson.","Carlson, Peter, 1952-","Richardson Albert D Albert Deane 1833 1869, Browne Junius Henri 1833 1902, United States History Civil War 1861 1865 Prisoners and prisons Confederate, Prisoners of war Confederate States of America Biography, Escapes United States History 19th century","PublicAffairs,","2013."
"Digital","OverDrive","AUDIOBOOK","2017","1","1","Love, Dishonor, Marry, Die, Cherish, Perish: A Novel (unabridged) (Unabridged)","David Rakoff","Comic and Graphic Books, Fiction, Humor (Fiction)","Books on Tape","2013"
"Physical","Horizon","BOOK","2017","1","1","Several ways to die in Mexico City : an autobiography / Kurt Hollander.","Hollander, Kurt","Hollander Kurt Biography, Mexico City Mexico Description and travel","Feral House,","c2012."
"Digital","OverDrive","EBOOK","2017","1","5","Kindred in Death: In Death Series, Book 29","J. D. Robb","Fiction, Romance, Suspense","Penguin Group (USA), Inc.","2009"
"Physical","Horizon","BOOK","2017","1","1","The Wily O'Reilly [text (large print)] : Irish Country stories / Patrick Taylor.","Taylor, Patrick, 1941-","OReilly Fingal Flahertie Fictitious character Fiction, Physicians General practice Fiction, Country life Northern Ireland Fiction, Ulster Northern Ireland and Ireland Fiction, Large type books, Pastoral fiction","Thorndike Press,","2014."
"Digital","OverDrive","AUDIOBOOK","2017","1","12","The Big Picture: On the Origins of Life, Meaning, and the Universe Itself (unabridged) (Unabridged)","Sean Carroll","Nonfiction, Science","Books on Tape","2016"
"Physical","Horizon","VIDEODISC","2017","1","25","The red tent [videorecording] / Sony Pictures Television ; Lifetime ; Spring Creek Productions ; produced by Elizabeth Chandler, Peter McAleese ; teleplay by Elizabeth Chandler and Anne Meredith ; directed by Roger Young.",,"Dinah Biblical figure Drama, Bible Genesis History of Biblical events Drama, Women in the Bible Drama, Television mini series, Bible television programs, Fiction television programs, Video recordings for the hearing impaired","[Publisher not identified],","[2015]"
"Physical","Horizon","SOUNDDISC","2017","1","1","The 22 immutable laws of branding : [how to build a product or service into a world-class brand] / Al Ries and Laura Ries.","Ries, Al","Marketing Decision making, Branding Marketing, Brand name products Management, Internet marketing, Brand name products Computer network resources, Audiobooks","Harper Audio,","[2014]"
"Digital","OverDrive","EBOOK","2017","1","2","Overbite: Insatiable Series, Book 2","Meg Cabot","Fantasy, Fiction, Romance","HarperCollins Publishers Inc.","2011"
"Physical","Horizon","BOOK","2017","1","3","Ahsoka in action! / written by Jon Richards.","Richards, Jon, 1970-","Adventure stories, Science fiction Juvenile fiction, Star Wars fiction Juvenile fiction","DK Pub.,","2013."
"Physical","Horizon","SOUNDDISC","2017","1","4","50th anniversary collection [sound recording] / James Brown.","Brown, James, 1933-2006","Soul music, Rhythm and blues music, Funk Music, Popular music","Universal Records,","p2003."
"Physical","Horizon","BOOK","2017","1","4","Baby birds : an artist looks into the nest / Julie Zickefoose.","Zickefoose, Julie","Birds Growth, Birds Growth Pictorial works, Birds Development, Birds Development Pictorial works","Houghton Mifflin Harcourt,","2016."
"Physical","Horizon","BOOK","2017","1","5","Lucky Penny / Ananth Hirsh, Yuko Ota.","Hirsh, Ananth","Fortune Comic books strips etc, Work Comic books strips etc, Graphic novels, Comics Graphic works","Oni Press,","2016."
"Digital","Freegal","SONG","2017","1","1","Dead Man, Dead Man","Bob Dylan",,,
"Physical","Horizon","BOOK","2017","1","2","Beauty and the beast / told by Kathleen Olmstead ; illustrated by Linda Olafsdottir.","Olmstead, Kathleen","Fairy tales, Folklore France, Fairy tales, Folklore France","Sterling Children's Books,","[2014]"
"Digital","OverDrive","EBOOK","2017","1","1","The Promise of Jesse Woods","Chris Fabry","Fiction, Literature","Tyndale House Publishers","2016"
"Digital","Hoopla","MUSIC","2017","1","1","The Muscle Shoals Recordings",,"Folk","New Rounder",
"Digital","Freegal","SONG","2017","1","1","Samba De Orpheu","Paul Desmond",,,
"Digital","OverDrive","EBOOK","2017","1","4","""B"" is for Burglar: Kinsey Millhone Series, Book 2","Sue Grafton","Fiction, Mystery","Macmillan Publishers","2013"
"Physical","Horizon","BOOK","2017","1","1","Who was Alexander Graham Bell? / by Bonnie Bader ; illustrated by David Groff.","Bader, Bonnie, 1961-","Bell Alexander Graham 1847 1922 Juvenile literature, Inventors United States Biography Juvenile literature, Telephone United States History Juvenile literature, JUVENILE NONFICTION Biography Autobiography Science Technology, JUVENILE NONFICTION Technology Inventions, Inventors Juvenile literature","Grosset & Dunlap, an imprint of Penguin Group (USA) Inc.,","2013."
"Physical","Horizon","SOUNDDISC","2017","1","2","Shadowland [sound recording] / K.D. Lang.","lang, k. d. (Kathy Dawn), 1961-","Country music 1981 1990, Popular music 1981 1990","Sire,","p1988."
"Physical","Horizon","BOOK","2017","1","2","Loving, supporting, and caring for the cancer patient : a guide to communication, compassion, and courage / Stan Goldberg.","Goldberg, Stan, 1945-","Cancer Patients Care Popular works, Caregivers Popular works","Rowman & Littlefield,","[2016]"
"Digital","OverDrive","EBOOK","2017","1","2","North by Northanger: Or, the Shades of Pemberley: Mr. & Mrs. Darcy Mystery Series, Book 3","Carrie Bebris","Fiction, Historical Fiction, Mystery","Macmillan Publishers","2015"
"Physical","Horizon","BOOK","2017","1","1","Tokyo from Edo to Showa 1867-1989 : the emergence of the world's greatest city / Edward Seidensticker ; introduction by Paul Waley ; preface by Donald Richie.","Seidensticker, Edward, 1921-2007","Tokyo Japan History 1868 1912, Tokyo Japan History 20th century, Tokyo Japan Social life and customs, Tokyo Japan Social conditions, City and town life Japan Tokyo History, Social change Japan Tokyo History, Japan History Meiji period 1868 1912, Japan History Taisho period 1912 1926, Japan History Showa period 1926 1989, Capitals Cities Case studies","Tuttle Pub.,","c2010."
"Digital","OverDrive","EBOOK","2017","1","2","Seattle: Including Bellevue, Everett, and Tacoma","Andrew Weber","Nonfiction, Outdoor Recreation, Sports & Recreations","Lightning Source Inc","2010"
"Physical","Horizon","VIDEODISC","2017","1","6","Hart of Dixie. The complete first season [videorecording] / Warner Bros. Television.",,"Women physicians Scholarships fellowships etc Drama, Women physicians Alabama Drama, Physicians General practice Alabama Drama, Television comedies, Medical television programs, Video recordings for the hearing impaired, Television series, Fiction television programs","Warner Bros. Entertainment ; Distributed by Warner Home Video,","c2012."
"Physical","Horizon","BOOK","2017","1","1","Cooking for Picasso : a novel / Camile Aubray.","Aubray, Camille","Picasso Pablo 1881 1973 Fiction, Riviera France Fiction, Cooks France Fiction, Man woman relationships Fiction, Large type books, Historical fiction","Random House Large Print,","[2016]"
"Digital","Freegal","SONG","2017","1","1","No One","Alicia Keys",,,
"Physical","Horizon","BOOK","2017","1","2","Let it burn [text (large print)] / Steve Hamilton.","Hamilton, Steve, 1961-","McKnight Alex Fictitious character Fiction, Private investigators Michigan Upper Peninsula Fiction, Murder Investigation Fiction, Large type books, Mystery fiction, Suspense fiction","Center Point Large Print,","2013."
