"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","Freegal","SONG","2013","1","1","I'll Never Forget You","Peter Breiner, Don Gillis",,,
"Physical","Horizon","BOOK","2013","1","16","National Espionage, Rescue, and Defense Society / Michael Buckley ; illustrations by Ethen Beavers.","Buckley, Michael, 1969-","Spies Fiction, Schools Fiction, Humorous stories","Amulet Books,","2009."
"Physical","Horizon","SOUNDDISC","2013","1","1","Tibetan folk music [sound recording] : traditional songs and instrumental music.",,"Folk songs Tibetan, Folk music China Tibet Autonomous Region, Music China Tibet Autonomous Region","Saydisc,","p1999."
"Physical","Horizon","BOOK","2013","1","2","pet for a princess",,"Princesses Fiction, Tiger Fiction",,
"Physical","Horizon","BOOK","2013","1","1","On speaking well how to give a speech with style substance and clarity",,"Public speaking",,
"Physical","Horizon","BOOK","2013","1","5","Make: electronics : learning by discovery / Charles Platt ; with photographs and illustrations by the author.","Platt, Charles","Electronic apparatus and appliances Design and construction Amateurs manuals, Electronics Design and construction Amateurs manuals","O'Reilly,","c2010."
"Physical","Horizon","BOOK","2013","1","2","Wo hui zhe zhe zhi. Niao lei kun chong pian / zhi zuo Han tang she ji zhi zuo qun.",,"Origami Juvenile literature, Chinese language materials","Xing yang wen hua shi ye you xian gong si,","2005."
"Physical","Horizon","BOOK","2013","1","1","Whats older than a giant tortoise",,"Science Miscellanea Juvenile literature, Science Miscellanea",,
"Physical","Horizon","SOUNDDISC","2013","1","7","Peter Gabriel [sound recording].","Gabriel, Peter, 1950-","Rock music 1971 1980","Real World,","c2010, p2002."
"Physical","Horizon","BOOK","2013","1","1","exception to the rulers exposing oily politicians war profiteers and the media that love them",,"Goodman Amy 1957, Political corruption United States, Mass media Political aspects United States, Journalism Political aspects United States, War on Terrorism 2001 2009, War on Terrorism 2001 2009 Economic aspects, Profiteering United States, Iraq War 2003 2011, Journalists United States Biography, United States Politics and government 2001 2009",,
"Digital","Freegal","SONG","2013","1","1","Go Ahead","Alicia Keys",,,
"Digital","OverDrive","EBOOK","2013","1","1","A Fairy-Tail Adventure","Mary Man-Kong","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Random House, Inc.","2012"
"Physical","Horizon","BOOK","2013","1","2","Supernatural noir / edited by Ellen Datlow.",,"Noir fiction American, Detective and mystery stories American, American fiction 21st century, Paranormal fiction","Dark Horse Books,","2011."
"Digital","OverDrive","EBOOK","2013","1","2","The Last Tsar: The Life and Death of Nicholas II","Edvard Radzinsky","History, Nonfiction","Random House, Inc.","2013"
"Physical","Horizon","BOOK","2013","1","1","Invincible Iron Man Vol 3 Worlds most wanted Book 2",,"Iron Man Fictitious character Comic books strips etc, Science fiction comic books strips etc, Graphic novels",,
"Physical","Horizon","SOUNDDISC","2013","1","2","Before life and after [sound recording] / Britten.","Britten, Benjamin, 1913-1976","Donne John 1572 1631 Musical settings, Hardy Thomas 1840 1928 Musical settings, Songs High voice with piano","Harmonia Mundi,","p2009."
"Physical","Horizon","BOOK","2013","1","2","Erroll / by Hannah Shaw.","Shaw, Hannah","Squirrels Juvenile fiction, Humorous stories","Alfred A. Knopf,","2010, c2009."
"Digital","OverDrive","EBOOK","2013","1","4","Jerusalem: The Biography","Simon Sebag Montefiore","History, Nonfiction","Random House, Inc.","2011"
"Digital","Freegal","SONG","2013","1","1","Cold Days","Marcus Fischer",,,
"Digital","OverDrive","EBOOK","2013","1","1","Cornelia and the Audacious Escapades of the Somerset Sisters","Lesley M. M. Blume","Juvenile Fiction, Juvenile Literature","Random House, Inc.","2008"
"Physical","Horizon","SOUNDDISC","2013","1","2","Elmer Gantry [sound recording] / by Sinclair Lewis.","Lewis, Sinclair, 1885-1951","Protestant churches United States Clergy Fiction, Hypocrisy Religious aspects Fiction, Evangelists United States Fiction, Satire","Blackstone Audio,","p2008."
"Physical","Horizon","BOOK","2013","1","4","Secrets of slow cooking creating extraordinary food with your slow cooker",,"Electric cookery Slow",,
"Physical","Horizon","BOOK","2013","1","1","Weaving on cardboard simple looms to make use",,"Hand weaving, Hand weaving, Weaving, Handicraft",,
"Physical","Horizon","VIDEODISC","2013","1","10","Secret war [videorecording] / a co-production of WMR Productions and IMG Entertainment ; directed and produced by Nick Aarons ... [and others] ; executive producer, Matthew Barrett ; executive producers for IMG Media, Mark Young and Richard Wise.",,"World War 1939 1945 Secret service Great Britain, Great Britain Special Operations Executive, World War 1939 1945 Great Britain, Churchill Winston 1874 1965, Documentary films, Video recordings for the hearing impaired","Distributed exclusively by Acorn Media,","c2011."
"Physical","Horizon","SOUNDDISC","2013","1","2","The cusp of magic [sound recording] / Terry Riley.","Riley, Terry, 1935-","Quintets Pi pa violins 2 viola violoncello, Minimal music","Nonesuch,","p2008."
"Physical","Horizon","BOOK","2013","1","1","Categories on the beauty of physics essential physics concepts and their companions in art and literature",,"Physics, Science and the arts, Science Aesthetics, Literature and science",,
"Physical","Horizon","BOOK","2013","1","1","Coup d'etat : a practical handbook / Edward Luttwak.","Luttwak, Edward","Coups d‚tat Handbooks manuals etc","Harvard University Press,","1979."
"Physical","Horizon","VIDEODISC","2013","1","9","Kingdom of David [videorecording] : the saga of the Israelites / a production of Oregon Public Broadcasting and Red Hill Productions in association with PBS and Devillier Donegan Enterprises ; executive producer, Carl Byker ; directed by Carl Byker & Mitch Wilson ; written by Carl Byker, Isaac Mizrahi, David Mrazek ; producers, Jack Combs, Richard Kassebaum.",,"Jews Civilization To 70 A D, Jews History 1200 953 B C, Palestine History To 70 A D, David King of Israel, Video recordings for the hearing impaired, Documentary television programs, Historical television programs, Nonfiction television programs","Distributed by PBS Distribution,","c2010."
"Digital","OverDrive","AUDIOBOOK","2013","1","1","The Cookbook Collector: A Novel (unabridged) (Unabridged)","Allegra Goodman","Fiction, Literature","Books on Tape","2010"
"Physical","Horizon","BOOK","2013","1","7","The cuter book / Aranzi Aronzo.",,"Handicraft, Soft toy making, Soft sculpture, Plush","Vertical,","c2010."
"Physical","Horizon","BOOK","2013","1","1","purification ceremony",,,,
"Physical","Horizon","BOOK","2013","1","1","Putting people in your paintings",,"Painting Technique, Human figure in art",,
"Physical","Horizon","BOOK","2013","1","1","Give my regards to Eighth Street collected writings of Morton Feldman",,"Feldman Morton 1926 1987, Music 20th century History and criticism, Art and music",,
"Physical","Horizon","BOOK","2013","1","1","Merchants of immortality chasing the dream of human life extension",,"Longevity Popular works",,
"Physical","Horizon","SOUNDDISC","2013","1","1","Quantum of solace [sound recording] : [the complete James Bond short stories] / by Ian Fleming.","Fleming, Ian, 1908-1964","Bond James Fictitious character Fiction, Spy stories, Short stories","Blackstone Audiobooks,","2008."
"Digital","Freegal","SONG","2013","1","2","No More ""I Love You's""","Annie Lennox",,,
"Digital","OverDrive","EBOOK","2013","1","1","Gambit: Nero Wolfe Series, Book 37","Rex Stout","Fiction, Mystery","Random House, Inc.","2012"
"Physical","Horizon","BOOK","2013","1","2","The art of marriage : a guide for living life as two / Catherine Blyth.","Blyth, Catherine","Marriage","Gotham Books,","c2011."
"Physical","Horizon","BOOK","2013","1","1","Ysabel / Guy Gavriel Kay.","Kay, Guy Gavriel","Teenage boys Fiction, Americans France Fiction, Cath‚drale dAix en Provence Fiction, Aix en Provence France Fiction, Celts Fiction, Occult fiction, Fantasy fiction","Roc,","c2007."
"Physical","Horizon","BOOK","2013","1","1","Girl on top : your guide to turning dating rules into career success / Nicole Williams.","Williams, Nicole, 1970-","Women Employment Psychological aspects, Achievement motivation in women, Attitude Psychology, Self actualization Psychology, Success Psychological aspects, Women Vocational guidance","Center Street,","2009."
"Digital","OverDrive","AUDIOBOOK","2013","1","1","Death in Holy Orders: Inspector Adam Dalgliesh Series, Book 11 (unabridged) (Unabridged)","P. D. James","Fiction, Mystery","Books on Tape","2008"
"Physical","Horizon","VIDEODISC","2013","1","20","Pokémon. Battle frontier. Volume 1 [videorecording] / Nintendo ; Creatures ; Game Freak ; TV Tokyo ; ShoPro ; JR Kikaku.",,"Pok‚mon Fictitious characters Juvenile fiction, Contests Juvenile fiction, Animated films, Childrens films","VIZ Media,","2008."
"Digital","OverDrive","AUDIOBOOK","2013","1","1","Dirty Laundry: Sofie Metropolis Series, Book 2 (unabridged) (Unabridged)","Tori Carrington","Fiction, Mystery","Blackstone Audio, Inc.","2008"
"Digital","OverDrive","EBOOK","2013","1","2","Too Many Dinosaurs","Mercer Mayer","Beginning Reader, Juvenile Fiction","Holiday House","2013"
"Physical","Horizon","BOOK","2013","1","1","Luna a novel",,"Transsexuals Fiction, Brothers and sisters Fiction, Identity Fiction, Family problems Fiction",,
"Digital","OverDrive","AUDIOBOOK","2013","1","1","All in One Piece: Regina Cutter Series, Book 2 (unabridged) (Unabridged)","Cecelia Tishy","Fiction, Mystery","Blackstone Audio, Inc.","2009"
"Digital","OverDrive","EBOOK","2013","1","3","After Tex","Sherryl Woods","Contemporary Romance, Fiction, Romance","Harlequin Enterprises, Ltd.","2010"
"Physical","Horizon","BOOK","2013","1","3","Stan and the toilet monster / [written and illustrated] by Steve Shreve.","Shreve, Steve","Chameleons Fiction, Sewerage Juvenile fiction, Scientists Juvenile fiction, Schools Fiction, Humorous stories","Marshall Cavendish Children,","2011."
"Physical","Horizon","BOOK","2013","1","2","Unchain your brain : brain-centered treatment of addiction : 10 steps to breaking the addictions that steal your life / Daniel G. Amen ; David E. Smith.","Amen, Daniel G.","Substance abuse Treatment, Compulsive behavior Treatment, Self defeating behavior Treatment, Brain Pathophysiology, Neuropsychiatry Popular works","Mind Works Press,","c2010."
"Physical","Horizon","VIDEODISC","2013","1","7","Babe [videorecording] : pig in the city / Universal Pictures presents a Kennedy Miller film ;producers, George Miller, Doug Mitchell, Bill Miller ; director, George Miller.",,"Piglets Juvenile drama, Swine Juvenile drama, Childrens films, Feature films, Animal films, Video recordings for the hearing impaired","Universal Studios,","c1999."
"Physical","Horizon","SOUNDDISC","2013","1","13","Now that's what I call music! 30 [sound recording].",,"Popular music 2001 2010, Rock music 2001 2010, Rap Music","Universal,","p2009."
"Physical","Horizon","BOOK","2013","1","3","The great truck rescue / written by Jon Scieszka ; [characters and environments developed by Design Garage, David Shannon, Loren Long, David Gordon ; illustration crew: drawings by Juan Pablo Navas ; color by Isabel Nadal].","Scieszka, Jon","Trucks Juvenile fiction, Worry Juvenile fiction, Self confidence Juvenile fiction","Simon & Schuster Books for Young Readers,","2010."
"Physical","Horizon","BOOK","2013","1","1","The best of printmaking : an international collection / selected by Lynne Allen and Phyllis McGibbon ; introduction by Ruth Weisberg.",,"Prints Technique, Prints 20th century","Quarry Books ; Distributed by North Light Books,","c1997."
"Digital","Freegal","SONG","2013","1","1","Ghost World","Aimee Mann",,,
"Physical","Horizon","BOOK","2013","1","2","Vietnam Cambodia Laos",,"Vietnam Guidebooks, Laos Guidebooks, Cambodia Guidebooks",,
"Digital","OverDrive","AUDIOBOOK","2013","1","5","A Canticle for Leibowitz: Saint Leibowitz Series, Book 1 (unabridged) (Unabridged)","Walter M. Miller Jr.","Fiction, Science Fiction","Blackstone Audio, Inc.","2012"
"Physical","Horizon","BOOK","2013","1","1","Journeys through the inside passage : seafaring adventures along the coast of British Columbia and Alaska / Joe Upton.","Upton, Joe, 1946-","Seafaring life Inside Passage History, Inside Passage History, Inside Passage Description and travel","Alaska Northwest Books,","c1992."
"Physical","Horizon","BOOK","2013","1","1","First food fight this fall and other school poems / by Marilyn Singer ; illustrated by Sachiko Yoshikawa.","Singer, Marilyn","School children Juvenile poetry","Sterling,","c2008."
"Physical","Horizon","VIDEODISC","2013","1","12","I am a fugitive from a chain gang [videorecording] / Warner Bros. Pictures, inc. & the Vitaphone Corp. ; directed by Mervyn LeRoy ; screenplay, Howard J. Green & Brown Holmes.",,"Criminals Drama, Convict labor Georgia Drama, Chain gangs Drama, Fugitives from justice Drama, Feature films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,","2005."
"Digital","Freegal","SONG","2013","1","1","It's Gonna be A Lonely Christmas","The Orioles",,,
"Physical","Horizon","BOOK","2013","1","1","The house of thunder [text (large print)] / Dean Koontz.","Koontz, Dean R. (Dean Ray), 1945-","Women Crimes against Fiction, Amnesia Fiction, Large type books, Mystery fiction, Psychological fiction","Thorndike Press,","2000."
"Physical","Horizon","BOOK","2013","1","2","Bonded labor : tackling the system of slavery in South Asia / Siddharth Kara.","Kara, Siddharth","Peonage South Asia, Forced labor South Asia, Slave labor South Asia","Columbia University Press,","c2012."
"Physical","Horizon","BOOK","2013","1","3","Poland in pictures / Jeffrey Zuehlke.","Zuehlke, Jeffrey, 1968-","Poland Juvenile literature","Twenty-First Century Books,","2006."
"Physical","Horizon","BOOK","2013","1","1","The life cycle of a frog / by Robin Merritt.","Merritt, Robin Alice","Frogs Life cycles Juvenile literature, Frogs Juvenile literature, Life cycles Biology Juvenile literature","Child's World,","c2012."
"Physical","Horizon","MIXED","2013","1","2","ILLM Loyalty programs generalizations on their adoption effectiveness and design",,,,
"Digital","OverDrive","EBOOK","2013","1","7","A Midsummer Night's Sin","Kasey Michaels","Fiction, Historical Fiction, Historical Romance, Romance","Harlequin Enterprises, Ltd.","2012"
"Physical","Horizon","BOOK","2013","1","1","The Columbia history of American television / Gary R. Edgerton.","Edgerton, Gary R. (Gary Richard), 1952-","Television broadcasting United States History, Television broadcasting Social aspects United States","Columbia University Press,","c2007."
"Physical","Horizon","VIDEODISC","2013","1","10","Scooby Doo Mystery Incorporated Season one Volume 2",,"Scooby Doo Fictitious character Fiction, Supernatural Fiction, Private investigators Fiction, Adventure and adventurers Fiction, Childrens films, Animated films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2013","1","6","To play the fool",,"Martinelli Kate Fictitious character Fiction, Homeless persons California San Francisco Fiction, Women detectives California San Francisco Fiction, Policewomen California San Francisco Fiction, San Francisco Calif Fiction, Mystery fiction",,
"Physical","Horizon","BOOK","2013","1","1","Huo che zhan de yi tian / [zuo zhe, Nicholas Harris ; hui tu, Inklink Firenze ; fan yi, ge lin bian yi shi].","Harris, Nicholas, 1956-","Railroad stations Juvenile fiction, Picture puzzles Juvenile fiction, Chinese language materials Fiction","Xiao shu miao jiao yu chu ban she you xian gong si ; Ge lin guo ji tu shu you xian gong si,","2007."
"Digital","OverDrive","EBOOK","2013","1","3","The Altered Case: Hennessey and Yellich Series, Book 22","Peter Turnbull","Fiction, Mystery","Severn House Publishers Ltd","2013"
"Physical","Horizon","BOOK","2013","1","14","Ollie / Olivier Dunrea.","Dunrea, Olivier","Eggs Juvenile fiction, Geese Juvenile fiction","Houghton Mifflin,","2003."
"Physical","Horizon","VIDEODISC","2013","1","18","Mr. Deeds goes to town [videorecording] / a Columbia production ; a Frank Capra production ; screenplay by Robert Riskin ; story by Clarence Budington Kelland ; directed by Frank Capra.",,"Millionaires Drama, Inheritance and succession Drama, Comedy films, Fiction films, Feature films, Video recordings for the hearing impaired","Columbia Pictures ; Sony Pictures Home Entertainment,","c2008."
"Physical","Horizon","BOOK","2013","1","1","Shine sun",,"Sun Fiction",,
"Physical","Horizon","BOOK","2013","1","2","Fortune telling",,"Fortune telling Encyclopedias",,
"Digital","OverDrive","EBOOK","2013","1","2","Triple","Ken Follett","Fiction, Literature","HarperCollins Publishers Inc.","2011"
"Physical","Horizon","BOOK","2013","1","3","Handmade weddings / Laura Maffeo & Colleen Mullaney.","Maffeo, Laura","Weddings, Weddings Equipment and supplies, Paper work, Handicraft","Creative Pub. International,","c2008."
"Digital","OverDrive","EBOOK","2013","1","1","The Insider's Guide to Making Money in Real Estate: Smart Steps to Building Your Wealth Through Property","Dolf De Roos","Business, Nonfiction","John Wiley & Sons, Inc.","2005"
"Digital","OverDrive","AUDIOBOOK","2013","1","2","Memory (Unabridged)","Lois McMaster Bujold","Fiction, Science Fiction & Fantasy","Blackstone Audio, Inc.","2008"
"Physical","Horizon","BOOK","2013","1","1","Moscow and beyond 1986 1989",,"Sakharov Andrei 1921 1989 Last years, Dissenters Soviet Union Biography, Human rights workers Soviet Union Biography, Soviet Union Politics and government 1985 1991",,
"Digital","OverDrive","EBOOK","2013","1","2","Hereafter: Hereafter Series, Book 1","Tara Hudson","Romance, Science Fiction & Fantasy, Young Adult Fiction","HarperCollins Publishers Inc.","2011"
"Physical","Horizon","BOOK","2013","1","3","A most wanted man [text (large print)] / John Le Carré.","Le Carré, John, 1931-","Intelligence officers Fiction, Germany Fiction, War on Terrorism 2001 2009 Fiction, Large type books","Center Point Pub.,","2008."
"Physical","Horizon","BOOK","2013","1","24","Lord of the flies / a novel by William Golding ; with a biographical and critical note by E.L. Epstein.","Golding, William, 1911-1993","Shipwreck survival Fiction, Regression Psychology Fiction, Islands Fiction, Boys Fiction, Psychological fiction","Perigee,","2006."
"Physical","Horizon","BOOK","2013","1","1","S u giac mong tap truyen",,,,
"Physical","Horizon","BOOK","2013","1","2","Gong zhu gu shi : mei hui ben / Xiong Xiaoyan, wen ; Qi se hua hui ben gong zuo shi, hui.",,"Fairy tales, Chinese language materials Fiction","Tian di chu ban she,","2008."
"Physical","Horizon","BOOK","2013","1","2","Hellboy 8 Darkness calls",,"Hellboy Fictitious character Mignola Comic books strips etc, Fantasy comic books strips etc, Graphic novels",,
"Physical","Horizon","VIDEODISC","2013","1","34","The notebook [videorecording] / Avery Pix ; Gran Via ; New Line Cinema ; produced by Lynn Harris, Mark Johnson ; screenplay, Jeremy Leven ; directed by Nick Cassavetes.",,"First loves Drama, Social classes Drama, Young adults Conduct of life Drama, Feature films, Video recordings for the hearing impaired","New Line Home Entertainment ; Distributed by Warner Home Video,","[2005]."
"Digital","Freegal","SONG","2013","1","1","(Somebody's Got To) Give Pretty Soon","Drive-By Truckers",,,
"Physical","Horizon","BOOK","2013","1","1","Recipes for easy living",,"Oklahoma Fiction, Christmas stories",,
"Physical","Horizon","SOUNDDISC","2013","1","1","Live at Newport",,"Popular music 1961 1970, Folk songs English, Folk music United States, Protest songs",,
"Digital","OverDrive","AUDIOBOOK","2013","1","1","The Last Time I Saw You: A Novel (unabridged) (Unabridged)","Elizabeth Berg","Fiction, Literature","Books on Tape","2010"
"Physical","Horizon","BOOK","2013","1","2","Whistle! Vol. 19, Turning point / story and art by Daisuke Higuchi ; [English adaptation, Drew Williams ; translation, Naomi Kokubo ; touch-up art & lettering, Jim Keefe].","Higuchi, Daisuke","Teenage boys Comic books strips etc, Soccer players Comic books strips etc, Junior high school students Comic books strips etc, School sports Comic books strips etc, Soccer Comic books strips etc, Japan Comic books strips etc, Cartoons and comics, Graphic novels","Viz Media,","2008."
"Digital","OverDrive","EBOOK","2013","1","5","Brief Interviews with Hideous Men: Stories","David Foster Wallace","Fiction, Short Stories","Hachette Digital, Inc.","2011"
"Physical","Horizon","BOOK","2013","1","1","Secret sanction",,"Drummond Sean Fictitious character Fiction, Americans Serbia Kosovo Fiction, Atrocities Fiction, War crime trials Fiction, Trials Military offenses Fiction, Courts martial and courts of inquiry Fiction, Conspiracies Fiction, Kosovo War 1998 1999 Fiction, Legal stories, War stories",,
"Digital","Freegal","SONG","2013","1","2","Your Love","The Outfield",,,
"Physical","Horizon","SOUNDDISC","2013","1","7","The Martian chronicles [sound recording] / by Ray Bradbury.","Bradbury, Ray, 1920-2012","Interplanetary voyages Fiction, Life on other planets Fiction, Mars Planet Fiction","Blackstone Audio,","p2009."
"Physical","Horizon","BOOK","2013","1","5","A geography of blood : unearthing memory from a prairie landscape / Candace Savage.","Savage, Candace Sherk, 1949-","Savage Candace Sherk 1949 Travel Cypress Hills Alta and Sask, Cypress Hills Alta and Sask Description and travel, Cypress Hills Alta and Sask Biography Anecdotes, Cypress Hills Alta and Sask History Anecdotes, Memory","Greystone Books,","c2012."
"Physical","Horizon","VIDEODISC","2013","1","3","Holy Bible [videorecording] : complete King James Version, Old & New Testament / Hendrickson Publishers, Inc. ; executive producer, David goodman ; producer, Joan Goodman.",,"Bible English Authorized, Religious films","DVD International,","c2003."
"Physical","Horizon","VIDEODISC","2013","1","3","Signing time Volume 13 Welcome to school",,"American Sign Language Juvenile films, Deaf Means of communication Juvenile films, Sign language Songs and music Juvenile films, Children Language Juvenile films, Infants Language Juvenile films, Language acquisition Juvenile films, Childrens films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2013","1","1","Love kills slowly : 30 cross-stitch patterns from Ed Hardy.",,"Cross stitch Patterns, Tattooing Pictorial works","Andrews McMeel Pub.,","c2010."
"Physical","Horizon","SOUNDDISC","2013","1","2","Any man in America [sound recording] / Blue October.","Blue October (Musical group)","Rock music 2011 2020","Up/Down Records,","p2011."
"Physical","Horizon","VIDEODISC","2013","1","2","I have found it [videorecording] / Sri Surya Films, a film by Rajiv Menon ; produced by Kalaippuli S. Thanu ; written and directed by Rajiv Menon.",,"Sisters India Drama, Courtship India Drama, Feature films","Kino on Video,","[2005]"
"Physical","Horizon","BOOK","2013","1","1","Man of my dreams : provocative writing on men loving men / edited by Christopher Navratil ; introduction by David Plante.",,"Gay men United States Literary collections, Gay men Sexual behavior Literary collections, Gay men United States Biography, American literature 20th century, American literature Male authors, Gay mens writings American, Erotic stories American, Love stories American","Chronicle Books,","1996."
"Physical","Horizon","VIDEODISC","2013","1","7","Bram Stoker's Dracula [videorecording] / Columbia Pictures ; an American Zoetrope/Osiris Films production ; produced by Francis Ford Coppola, Fred Fuchs, Charles Mulvehill ; screenplay by James V. Hart ; directed by Francis Ford Coppola.",,"Dracula Count Fictitious character Drama, Vampires England London Drama, Cults Drama, Bloodborne infections Drama, Man woman relationships England Drama, England Drama, Transylvania Romania Drama, Feature films, Fiction films, Video recordings for the hearing impaired, Horror films","Sony Pictures Home Entertainment,","[2007]"
"Physical","Horizon","BOOK","2013","1","1","The Reformation : a history of European civilization from Wyclif to Calvin, 1300-1564 / by Will Durant.","Durant, Will, 1885-1981","Reformation, Civilization Medieval, Church history Modern period 1500, Europe History 476 1492, Europe History 1492 1789","MJF Books,","[1992], c1957."
"Physical","Horizon","SOUNDDISC","2013","1","1","Reflections [sound recording] / Jason Champion.","Champion, Jason","Contemporary Christian music, Gospel music","EMI Gospel,","p2008."
"Physical","Horizon","BOOK","2013","1","1","A zeptospace odyssey : a journey into the physics of the LHC / Gian Francesco Giudice.","Giudice, Gian Francesco","Large Hadron Collider France and Switzerland Popular works, Particles Nuclear physics Popular works","Oxford University Press,","2010."
"Physical","Horizon","BOOK","2013","1","1","Creative concrete ornaments for the garden : making pots, planters, birdbaths, sculpture & more / Sherri Warner Hunter.","Hunter, Sherri Warner","Garden ornaments and furniture Design and construction, Concrete","Lark Books,","c2005."
"Physical","Horizon","VIDEODISC","2013","1","2","After the Fox",,"Gold smuggling Drama, Escapes Drama, Criminals Italy Drama, Swindlers and swindling Drama, Motion picture producers and directors Italy Drama, Feature films, Comedy films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2013","1","1","Fit for life a new beginning your complete diet and health plan for the millennium",,"Health, Diet",,
"Physical","Horizon","BOOK","2013","1","6","Hot stuff : a novel / Don Bruns.","Bruns, Don","Lessor James Fictitious character Fiction, Moore Skip Fictitious character Fiction, Murder Investigation Fiction, Private investigators Fiction, Restaurants Florida Miami Fiction, Mystery fiction","Oceanview Publishing,","c2012."
"Physical","Horizon","BOOK","2013","1","1","Kone︠t︡s sveta / Sidni Sheldon ; [perevod s angliĭskogo Aleksandra Romanova].","Sheldon, Sidney","Mystery fiction","Novosti,","1993."
"Physical","Horizon","BOOK","2013","1","3","The famine plot : England's role in Ireland's greatest tragedy / Tim Pat Coogan.","Coogan, Tim Pat, 1935-","Ireland History Famine 1845 1852 Historiography, Famines Ireland History 19th century Historiography, Ireland Social conditions 19th century","Palgrave Macmillan,","2012."
"Physical","Horizon","SOUNDDISC","2013","1","1","[Planet earth [sound recording] / Prince].","Prince","Rock music 2001 2010, Popular music 2001 2010","NPG ; Distributed by Columbia,","2007."
"Physical","Horizon","VIDEODISC","2013","1","4","The Four Tops reach out [videorecording] : definitive performances, 1965-1973 / produced and directed by Joe Lauro ; produced by Harry Weinger and Jeff Fura for Universal Music Enterprises.","Four Tops (Musical group)","Four Tops Musical group, Popular music 1961 1970, Popular music 1971 1980, Soul music, Documentary films, Concert films","Historic Music,","c2008."
"Physical","Horizon","BOOK","2013","1","4","Naturally pain free : prevent and treat chronic and acute pains--naturally / Letha Hadady.","Hadady, Letha, 1947-","Chronic pain Alternative treatment Popular works, Chronic pain Prevention Popular works, Chronic pain Popular works, Self care Health Popular works","Sourcebooks,","c2012."
"Physical","Horizon","BOOK","2013","1","5","Two dumb ducks / by Maxwell Eaton III.","Eaton, Maxwell","Teasing Juvenile fiction, Ducks Fiction, Gulls Juvenile fiction","Alfred A. Knopf,","2010."
"Physical","Horizon","BOOK","2013","1","2","Erasing time / C.J. Hill.","Hill, C. J., 1966-","Time travel Juvenile fiction, Government Resistance to Juvenile fiction, Sisters Juvenile fiction, Twins Juvenile fiction, Science fiction Juvenile fiction","Katherine Tegen Books,","c2012."
"Physical","Horizon","BOOK","2013","1","15","A few bites / Cybèle Young.","Young, Cybèle, 1972-","Brothers and sisters Fiction, Vegetables Juvenile fiction, Imagination Fiction","Groundwood Books/House of Anansi Press,","2012."
"Physical","Horizon","SOUNDDISC","2013","1","2","Raven stole the moon [sound recording] : [a novel] / Garth Stein.","Stein, Garth","Mothers and sons Fiction, Tlingit mythology Fiction, Wrangell Alaska Fiction, Tlingit Indians Fiction, Psychological fiction, Mystery fiction","Brilliance Audio ; Distributed by Recorded Books,","p2010."
"Physical","Horizon","BOOK","2013","1","1","A traveller's history of France / Robert Cole ; line drawings, Alison Hepburn.","Cole, Robert, 1939-","France History, Historic sites France","Interlink Books,","2005."
"Physical","Horizon","BOOK","2013","1","1","Night of many dreams / Gail Tsukiyama.","Tsukiyama, Gail","Sisters China Hong Kong Fiction, Bildungsromans","St. Martin's Griffin,","[1999]."
"Physical","Horizon","MUSIC","2013","1","1","The big book of Christmas music [music]",,"Christmas music, Carols English","Amsco Publications,","c2009."
"Physical","Horizon","BOOK","2013","1","2","Guyland : the perilous world where boys become men / Michael Kimmel.","Kimmel, Michael S.","Young men United States, Masculinity United States, Maturation Psychology United States","Harper,","c2008."
"Physical","Horizon","SOUNDDISC","2013","1","5","sufferer the witness",,"Rock music 2001 2010",,
"Physical","Horizon","BOOK","2013","1","7","A royal pain / Rhys Bowen.","Bowen, Rhys","Rannoch Georgie Fictitious character Fiction, Aristocracy Social class Fiction, London England History 20th century Fiction, Humorous fiction, Mystery fiction","Berkley Prime Crime,","2008."
"Physical","Horizon","SOUNDDISC","2013","1","3","Sanctuary [sound recording] / Faye Kellerman.","Kellerman, Faye","Decker Peter Fictitious character Fiction, Lazarus Rina Fictitious character Fiction, Police California Los Angeles Fiction, Police spouses Fiction, Los Angeles Calif Fiction, Mystery fiction","Dreamscape Media,","p2012."
"Physical","Horizon","BOOK","2013","1","2","stupidest angel a heartwarming tale of Christmas terror",,"Seaside resorts Fiction, Community life Fiction, Zombies Fiction, Christmas stories, Horror fiction",,
"Digital","Freegal","SONG","2013","1","1","Midnight Blue","Melissa Manchester",,,
"Physical","Horizon","BOOK","2013","1","2","Eight white nights / André Aciman.","Aciman, André","Man woman relationships Fiction, Christmas stories, Love stories","Farrar, Straus and Giroux,","2010."
"Digital","OverDrive","EBOOK","2013","1","1","The Kazdin Method for Parenting the Defiant Child: With No Pills, No Therapy, No Contest of Wills","Alan E. Kazdin","Family & Relationships, Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2012"
"Digital","OverDrive","EBOOK","2013","1","1","Lone Star: Edna Ferber Mystery Series, Book 1","Ed Ifkovic","Fiction, Mystery","Poisoned Pen Press","2013"
